Entity,Code,Day,0-17 years,12-17 years,18-24 years,20-29 years,12-15 years,16-19 years,18-29 years,30-39 years,40-49 years,5-11 years,50-59 years,60-69 years,60-64 years,50-54 years,55-59 years,25-49 years,65-69 years,70-74 years,80+ years,80-89 years,75-79 years,70-79 years,10-14 years,15-17 years,5-9 years,90+ years,0-19 years,65+ years,12-64 years
Hong Kong,HKG,2022-04-21,,,,33.55,,,,46.56,61.22,,58.83,50.25,,,,,,,16.22,,,38.91,,,,,6.88,,
Hong Kong,HKG,2022-04-22,,,,33.8,,,,46.81,61.42,,59.01,50.41,,,,,,,16.31,,,39.05,,,,,6.94,,
Hong Kong,HKG,2022-04-23,,,,34.02,,,,47.01,61.59,,59.15,50.52,,,,,,,16.4,,,39.14,,,,,7.03,,
Hong Kong,HKG,2022-04-24,,,,34.18,,,,47.15,61.7,,59.24,50.58,,,,,,,16.42,,,39.18,,,,,7.08,,
Hong Kong,HKG,2022-04-25,,,,34.38,,,,47.32,61.84,,59.38,50.74,,,,,,,16.55,,,39.34,,,,,7.12,,
Hong Kong,HKG,2022-04-26,,,,34.55,,,,47.46,61.96,,59.51,50.88,,,,,,,16.67,,,39.49,,,,,7.15,,
Hong Kong,HKG,2022-04-27,,,,34.74,,,,47.61,62.08,,59.63,50.99,,,,,,,16.78,,,39.62,,,,,7.2,,
Hong Kong,HKG,2022-04-28,,,,35.07,,,,47.92,62.27,,59.8,51.14,,,,,,,16.91,,,39.76,,,,,7.23,,
Hong Kong,HKG,2022-04-29,,,,35.38,,,,48.21,62.5,,60.02,51.36,,,,,,,17.06,,,39.98,,,,,7.29,,
Hong Kong,HKG,2022-04-30,,,,35.66,,,,48.49,62.75,,60.25,51.55,,,,,,,17.15,,,40.13,,,,,7.38,,
Hong Kong,HKG,2022-05-01,,,,35.86,,,,48.67,62.9,,60.4,51.67,,,,,,,17.2,,,40.2,,,,,7.44,,
Hong Kong,HKG,2022-05-02,,,,36.02,,,,48.78,62.99,,60.51,51.76,,,,,,,17.25,,,40.27,,,,,7.47,,
Hong Kong,HKG,2022-05-03,,,,36.26,,,,48.98,63.16,,60.7,51.97,,,,,,,17.41,,,40.49,,,,,7.5,,
Hong Kong,HKG,2022-05-04,,,,36.48,,,,49.19,63.35,,60.87,52.15,,,,,,,17.58,,,40.69,,,,,7.53,,
Hong Kong,HKG,2022-05-05,,,,36.87,,,,49.55,63.6,,61.09,52.36,,,,,,,17.77,,,40.92,,,,,7.57,,
Hong Kong,HKG,2022-05-06,,,,37.31,,,,49.94,63.94,,61.38,52.6,,,,,,,17.98,,,41.17,,,,,7.67,,
Hong Kong,HKG,2022-05-07,,,,37.76,,,,50.33,64.26,,61.63,52.79,,,,,,,18.12,,,41.34,,,,,7.81,,
Hong Kong,HKG,2022-05-08,,,,38.09,,,,50.62,64.51,,61.79,52.9,,,,,,,18.19,,,41.42,,,,,7.9,,
Hong Kong,HKG,2022-05-09,,,,38.4,,,,50.84,64.66,,61.91,53.02,,,,,,,18.3,,,41.53,,,,,7.96,,
Hong Kong,HKG,2022-05-10,,,,38.77,,,,51.13,64.88,,62.15,53.33,,,,,,,18.69,,,41.95,,,,,8.02,,
Hong Kong,HKG,2022-05-11,,,,39.11,,,,51.38,65.08,,62.33,53.55,,,,,,,18.97,,,42.21,,,,,8.09,,
Hong Kong,HKG,2022-05-12,,,,39.55,,,,51.73,65.32,,62.56,53.76,,,,,,,19.17,,,42.45,,,,,8.14,,
Hong Kong,HKG,2022-05-13,,,,40.06,,,,52.16,65.65,,62.84,54.05,,,,,,,19.42,,,42.75,,,,,8.27,,
Hong Kong,HKG,2022-05-14,,,,40.54,,,,52.55,65.96,,63.09,54.27,,,,,,,19.61,,,42.97,,,,,8.43,,
Hong Kong,HKG,2022-05-15,,,,40.95,,,,52.83,66.16,,63.24,54.39,,,,,,,19.7,,,43.06,,,,,8.55,,
Hong Kong,HKG,2022-05-16,,,,41.4,,,,53.13,66.41,,63.49,54.7,,,,,,,20.04,,,43.46,,,,,8.66,,
Hong Kong,HKG,2022-05-17,,,,41.76,,,,53.36,66.63,,63.73,55.04,,,,,,,20.48,,,43.89,,,,,8.74,,
Hong Kong,HKG,2022-05-18,,,,42.12,,,,53.62,66.86,,63.98,55.35,,,,,,,20.85,,,44.32,,,,,8.83,,
Hong Kong,HKG,2022-05-19,,,,42.6,,,,53.97,67.14,,64.24,55.67,,,,,,,21.23,,,44.71,,,,,8.92,,
Hong Kong,HKG,2022-05-20,,,,43.18,,,,54.48,67.58,,64.63,56.09,,,,,,,21.6,,,45.16,,,,,9.11,,
Hong Kong,HKG,2022-05-21,,,,43.83,,,,54.96,68,,64.98,56.39,,,,,,,21.87,,,45.46,,,,,9.37,,
Hong Kong,HKG,2022-05-22,,,,44.4,,,,55.33,68.3,,65.21,56.57,,,,,,,21.98,,,45.59,,,,,9.55,,
Hong Kong,HKG,2022-05-23,,,,45.02,,,,55.73,68.63,,65.54,56.98,,,,,,,22.35,,,46.08,,,,,9.69,,
Hong Kong,HKG,2022-05-24,,,,45.55,,,,56.07,68.91,,65.81,57.33,,,,,,,22.68,,,46.47,,,,,9.82,,
Hong Kong,HKG,2022-05-25,,,,46.12,,,,56.44,69.2,,66.1,57.65,,,,,,,23.01,,,46.85,,,,,9.95,,
Hong Kong,HKG,2022-05-26,,,,46.86,,,,56.94,69.59,,66.45,58.03,,,,,,,23.35,,,47.25,,,,,10.09,,
Hong Kong,HKG,2022-05-27,,,,47.69,,,,57.61,70.15,,66.91,58.49,,,,,,,23.67,,,47.69,,,,,10.34,,
Hong Kong,HKG,2022-05-28,,,,48.58,,,,58.28,70.72,,67.41,58.92,,,,,,,23.94,,,48.03,,,,,10.67,,
Hong Kong,HKG,2022-05-29,,,,49.62,,,,58.89,71.17,,67.75,59.18,,,,,,,24.06,,,48.21,,,,,10.95,,
Hong Kong,HKG,2022-05-30,,,,50.88,,,,59.7,71.82,,68.36,59.9,,,,,,,24.56,,,48.95,,,,,11.24,,
Hong Kong,HKG,2022-05-31,,,,52.37,,,,60.61,72.55,,68.97,60.53,,,,,,,24.96,,,49.54,,,,,11.62,,
Hong Kong,HKG,2022-06-01,,,,53.21,,,,61.13,72.94,,69.29,60.88,,,,,,,25.25,,,49.88,,,,,11.89,,
Hong Kong,HKG,2022-06-02,,,,53.9,,,,61.61,73.31,,69.6,61.18,,,,,,,25.47,,,50.18,,,,,12.25,,
Hong Kong,HKG,2022-06-03,,,,54.43,,,,61.97,73.53,,69.76,61.3,,,,,,,25.53,,,50.27,,,,,12.57,,
Hong Kong,HKG,2022-06-04,,,,55.11,,,,62.43,73.89,,70.03,61.55,,,,,,,25.73,,,50.51,,,,,13.01,,
Hong Kong,HKG,2022-06-05,,,,55.63,,,,62.77,74.15,,70.21,61.67,,,,,,,25.82,,,50.62,,,,,13.34,,
Hong Kong,HKG,2022-06-06,,,,56.03,,,,63.04,74.38,,70.42,61.94,,,,,,,26.09,,,50.95,,,,,13.49,,
Hong Kong,HKG,2022-06-07,,,,56.31,,,,63.25,74.55,,70.58,62.15,,,,,,,26.36,,,51.24,,,,,13.61,,
Hong Kong,HKG,2022-06-08,,,,56.5,,,,63.41,74.68,,70.71,62.34,,,,,,,26.61,,,51.51,,,,,13.7,,
Hong Kong,HKG,2022-06-09,,,,56.69,,,,63.57,74.82,,70.85,62.57,,,,,,,26.95,,,51.86,,,,,13.78,,
Hong Kong,HKG,2022-06-10,,,,56.89,,,,63.77,75,,71.02,62.85,,,,,,,27.37,,,52.29,,,,,13.94,,
Hong Kong,HKG,2022-06-11,,,,57.14,,,,63.99,75.2,,71.18,63.07,,,,,,,27.67,,,52.6,,,,,14.16,,
Hong Kong,HKG,2022-06-12,,,,57.3,,,,64.15,75.32,,71.27,63.17,,,,,,,27.78,,,52.71,,,,,14.27,,
Hong Kong,HKG,2022-06-13,,,,57.44,,,,64.28,75.46,,71.42,63.45,,,,,,,28.26,,,53.18,,,,,14.33,,
Hong Kong,HKG,2022-06-14,,,,57.56,,,,64.39,75.56,,71.54,63.69,,,,,,,28.71,,,53.57,,,,,14.38,,
Hong Kong,HKG,2022-06-15,,,,57.68,,,,64.5,75.67,,71.66,63.93,,,,,,,29.18,,,53.98,,,,,14.45,,
Hong Kong,HKG,2022-06-16,,,,57.79,,,,64.61,75.78,,71.78,64.19,,,,,,,29.65,,,54.41,,,,,14.51,,
Hong Kong,HKG,2022-06-17,,,,57.92,,,,64.75,75.92,,71.93,64.47,,,,,,,30.14,,,54.85,,,,,14.63,,
Hong Kong,HKG,2022-06-18,,,,58.07,,,,64.91,76.07,,72.07,64.68,,,,,,,30.5,,,55.15,,,,,14.78,,
Hong Kong,HKG,2022-06-19,,,,58.17,,,,65.02,76.15,,72.14,64.76,,,,,,,30.59,,,55.25,,,,,14.85,,
Hong Kong,HKG,2022-06-20,,,,58.27,,,,65.12,76.25,,72.26,65,,,,,,,31.01,,,55.64,,,,,14.91,,
Hong Kong,HKG,2022-06-21,,,,58.35,,,,65.21,76.34,,72.37,65.21,,,,,,,31.4,,,55.97,,,,,14.96,,
Hong Kong,HKG,2022-06-22,,,,58.43,,,,65.29,76.43,,72.47,65.4,,,,,,,31.8,,,56.3,,,,,15.01,,
Hong Kong,HKG,2022-06-23,,,,58.51,,,,65.37,76.51,,72.58,65.62,,,,,,,32.25,,,56.66,,,,,15.06,,
Hong Kong,HKG,2022-06-24,,,,58.6,,,,65.49,76.62,,72.7,65.83,,,,,,,32.66,,,56.99,,,,,15.17,,
Hong Kong,HKG,2022-06-25,,,,58.71,,,,65.62,76.75,,72.82,66,,,,,,,32.99,,,57.25,,,,,15.31,,
Hong Kong,HKG,2022-06-26,,,,58.79,,,,65.69,76.81,,72.87,66.08,,,,,,,33.11,,,57.34,,,,,15.36,,
Hong Kong,HKG,2022-06-27,,,,58.86,,,,65.77,76.9,,72.97,66.28,,,,,,,33.54,,,57.67,,,,,15.43,,
Hong Kong,HKG,2022-06-28,,,,58.93,,,,65.84,76.98,,73.07,66.46,,,,,,,33.93,,,58,,,,,15.48,,
Hong Kong,HKG,2022-06-29,,,,59,,,,65.92,77.05,,73.16,66.62,,,,,,,34.34,,,58.27,,,,,15.53,,
Hong Kong,HKG,2022-06-30,,,,59.11,,,,66.05,77.17,,73.29,66.84,,,,,,,34.8,,,58.59,,,,,15.67,,
Hong Kong,HKG,2022-07-01,,,,59.18,,,,66.13,77.23,,73.34,66.89,,,,,,,34.89,,,58.65,,,,,15.73,,
Hong Kong,HKG,2022-07-02,,,,59.18,,,,66.13,77.23,,73.34,66.89,,,,,,,34.9,,,58.65,,,,,15.73,,
Hong Kong,HKG,2022-07-03,,,,59.27,,,,66.22,77.31,,73.41,66.98,,,,,,,35.02,,,58.76,,,,,15.8,,
Hong Kong,HKG,2022-07-04,,,,59.35,,,,66.3,77.39,,73.5,67.16,,,,,,,35.43,,,59.07,,,,,15.87,,
Hong Kong,HKG,2022-07-05,,,,59.41,,,,66.36,77.45,,73.58,67.31,,,,,,,35.77,,,59.32,,,,,15.93,,
Hong Kong,HKG,2022-07-06,,,,59.47,,,,66.42,77.51,,73.64,67.44,,,,,,,36.07,,,59.54,,,,,16.02,,
Hong Kong,HKG,2022-07-07,,,,59.53,,,,66.49,77.58,,73.71,67.58,,,,,,,36.41,,,59.77,,,,,16.08,,
Hong Kong,HKG,2022-07-08,,,,59.6,,,,66.58,77.67,,73.8,67.75,,,,,,,36.76,,,60.05,,,,,16.27,,
Hong Kong,HKG,2022-07-09,,,,59.7,,,,66.68,77.77,,73.89,67.88,,,,,,,37.04,,,60.24,,,,,16.47,,
Hong Kong,HKG,2022-07-10,,,,59.76,,,,66.74,77.81,,73.93,67.93,,,,,,,37.13,,,60.31,,,,,16.52,,
Hong Kong,HKG,2022-07-11,,,,59.82,,,,66.8,77.88,,74,68.08,,,,,,,37.44,,,60.56,,,,,16.6,,
Hong Kong,HKG,2022-07-12,,,,59.88,,,,66.86,77.93,,74.07,68.22,,,,,,,37.74,,,60.78,,,,,16.68,,
Hong Kong,HKG,2022-07-13,,,,59.93,,,,66.92,77.99,,74.13,68.33,,,,,,,38.01,,,60.97,,,,,16.75,,
Hong Kong,HKG,2022-07-14,,,,59.99,,,,66.98,78.05,,74.2,68.44,,,,,,,38.27,,,61.15,,,,,16.83,,
Hong Kong,HKG,2022-07-15,,,,60.06,,,,67.06,78.14,,74.28,68.58,,,,,,,38.54,,,61.36,,,,,17,,
Hong Kong,HKG,2022-07-16,,,,60.14,,,,67.16,78.23,,74.36,68.69,,,,,,,38.73,,,61.5,,,,,17.22,,
Hong Kong,HKG,2022-07-17,,,,60.19,,,,67.22,78.28,,74.4,68.73,,,,,,,38.81,,,61.55,,,,,17.3,,
Hong Kong,HKG,2022-07-18,,,,60.25,,,,67.28,78.34,,74.47,68.85,,,,,,,39.05,,,61.75,,,,,17.39,,
Hong Kong,HKG,2022-07-19,,,,60.3,,,,67.34,78.4,,74.54,68.97,,,,,,,39.33,,,61.93,,,,,17.51,,
Hong Kong,HKG,2022-07-20,,,,60.35,,,,67.4,78.45,,74.6,69.09,,,,,,,39.59,,,62.1,,,,,17.59,,
Hong Kong,HKG,2022-07-21,,,,60.4,,,,67.47,78.51,,74.67,69.19,,,,,,,39.83,,,62.26,,,,,17.67,,
Hong Kong,HKG,2022-07-22,,,,60.47,,,,67.56,78.6,,74.75,69.34,,,,,,,40.11,,,62.48,,,,,17.82,,
Hong Kong,HKG,2022-07-23,,,,60.56,,,,67.68,78.69,,74.84,69.45,,,,,,,40.29,,,62.62,,,,,18.01,,
Hong Kong,HKG,2022-07-24,,,,60.62,,,,67.74,78.75,,74.88,69.5,,,,,,,40.35,,,62.67,,,,,18.08,,
Hong Kong,HKG,2022-07-25,,,,60.68,,,,67.81,78.81,,74.95,69.65,,,,,,,40.61,,,62.9,,,,,18.18,,
Hong Kong,HKG,2022-07-26,,,,60.74,,,,67.87,78.87,,75.02,69.78,,,,,,,40.87,,,63.09,,,,,18.25,,
Hong Kong,HKG,2022-07-27,,,,60.8,,,,67.94,78.93,,75.09,69.9,,,,,,,41.15,,,63.27,,,,,18.36,,
Hong Kong,HKG,2022-07-28,,,,60.86,,,,68.01,79,,75.17,70.03,,,,,,,41.43,,,63.47,,,,,18.46,,
Hong Kong,HKG,2022-07-29,,,,60.95,,,,68.11,79.1,,75.27,70.19,,,,,,,41.71,,,63.68,,,,,18.64,,
Hong Kong,HKG,2022-07-30,,,,61.05,,,,68.23,79.2,,75.36,70.32,,,,,,,41.89,,,63.83,,,,,18.8,,
Hong Kong,HKG,2022-07-31,,,,61.12,,,,68.31,79.26,,75.41,70.37,,,,,,,41.94,,,63.88,,,,,18.87,,
Hong Kong,HKG,2022-08-01,,,,61.19,,,,68.39,79.33,,75.5,70.53,,,,,,,42.18,,,64.09,,,,,18.95,,
Hong Kong,HKG,2022-08-02,,,,61.25,,,,68.46,79.41,,75.58,70.67,,,,,,,42.44,,,64.29,,,,,19.03,,
Hong Kong,HKG,2022-08-03,,,,61.31,,,,68.54,79.47,,75.67,70.82,,,,,,,42.72,,,64.5,,,,,19.11,,
Hong Kong,HKG,2022-08-04,,,,61.38,,,,68.63,79.56,,75.78,70.98,,,,,,,43,,,64.73,,,,,19.18,,
Hong Kong,HKG,2022-08-05,,,,61.48,,,,68.76,79.69,,75.93,71.18,,,,,,,43.27,,,64.98,,,,,19.3,,
Hong Kong,HKG,2022-08-06,,,,61.62,,,,68.93,79.84,,76.07,71.35,,,,,,,43.45,,,65.17,,,,,19.46,,
Hong Kong,HKG,2022-08-07,,,,61.71,,,,69.03,79.92,,76.15,71.43,,,,,,,43.53,,,65.25,,,,,19.56,,
Hong Kong,HKG,2022-08-08,,,,61.81,,,,69.14,80.03,,76.29,71.64,,,,,,,43.84,,,65.56,,,,,19.68,,
Hong Kong,HKG,2022-08-09,,,,61.89,,,,69.23,80.12,,76.4,71.82,,,,,,,44.09,,,65.78,,,,,19.79,,
Hong Kong,HKG,2022-08-10,,,,61.96,,,,69.32,80.21,,76.51,71.97,,,,,,,44.34,,,65.98,,,,,19.87,,
Hong Kong,HKG,2022-08-11,,,,62.05,,,,69.42,80.3,,76.62,72.12,,,,,,,44.64,,,66.2,,,,,19.97,,
Hong Kong,HKG,2022-08-12,,,,62.16,,,,69.57,80.44,,76.78,72.33,,,,,,,44.91,,,66.43,,,,,20.11,,
Hong Kong,HKG,2022-08-13,,,,62.31,,,,69.74,80.59,,76.94,72.51,,,,,,,45.14,,,66.63,,,,,20.27,,
Hong Kong,HKG,2022-08-14,,,,62.41,,,,69.85,80.69,,77.03,72.59,,,,,,,45.23,,,66.71,,,,,20.38,,
Hong Kong,HKG,2022-08-15,,,,62.52,,,,69.96,80.8,,77.18,72.82,,,,,,,45.57,,,67.01,,,,,20.57,,
Hong Kong,HKG,2022-08-16,,,,62.6,,,,70.07,80.9,,77.32,73.02,,,,,,,45.93,,,67.3,,,,,20.74,,
Hong Kong,HKG,2022-08-17,,,,62.68,,,,70.16,80.99,,77.44,73.19,,,,,,,46.21,,,67.52,,,,,20.9,,
Hong Kong,HKG,2022-08-18,,,,62.77,,,,70.28,81.1,,77.58,73.39,,,,,,,46.55,,,67.8,,,,,21.06,,
Hong Kong,HKG,2022-08-19,,,,62.88,,,,70.42,81.23,,77.73,73.61,,,,,,,46.84,,,68.08,,,,,21.24,,
Hong Kong,HKG,2022-08-20,,,,63.03,,,,70.61,81.38,,77.92,73.8,,,,,,,47.1,,,68.28,,,,,21.46,,
Hong Kong,HKG,2022-08-21,,,,63.13,,,,70.72,81.48,,78.02,73.89,,,,,,,47.18,,,68.36,,,,,21.64,,
Hong Kong,HKG,2022-08-22,,,,63.23,,,,70.83,81.59,,78.17,74.12,,,,,,,47.51,,,68.66,,,,,21.85,,
Hong Kong,HKG,2022-08-23,,,,63.32,,,,70.92,81.69,,78.29,74.31,,,,,,,47.86,,,68.91,,,,,22.03,,
Hong Kong,HKG,2022-08-24,,,,63.42,,,,71.03,81.8,,78.43,74.49,,,,,,,48.22,,,69.15,,,,,22.21,,
Hong Kong,HKG,2022-08-25,,,,63.47,,,,71.09,81.86,,78.52,74.61,,,,,,,48.36,,,69.27,,,,,22.31,,
Hong Kong,HKG,2022-08-26,,,,63.59,,,,71.24,82.01,,78.71,74.85,,,,,,,48.7,,,69.56,,,,,22.55,,
Hong Kong,HKG,2022-08-27,,,,63.77,,,,71.43,82.2,,78.92,75.07,,,,,,,49,,,69.8,,,,,22.82,,
Hong Kong,HKG,2022-08-28,,,,63.89,,,,71.56,82.32,,79.05,75.2,,,,,,,49.1,,,69.91,,,,,23.03,,
Hong Kong,HKG,2022-08-29,,,,64,,,,71.7,82.46,,79.25,75.46,,,,,,,49.51,,,70.27,,,,,23.37,,
Hong Kong,HKG,2022-08-30,,,,64.11,,,,71.81,82.59,,79.42,75.7,,,,,,,49.94,,,70.58,,,,,23.66,,
Hong Kong,HKG,2022-08-31,,,,64.22,,,,71.92,82.7,,79.59,75.93,,,,,,,50.38,,,70.88,,,,,23.9,,
Hong Kong,HKG,2022-09-01,,,,64.36,,,,72.08,82.86,,79.8,76.19,,,,,,,50.81,,,71.29,,,,,24.04,,
Hong Kong,HKG,2022-09-02,,,,64.53,,,,72.28,83.07,,80.07,76.53,,,,,,,51.21,,,71.7,,,,,24.37,,
Hong Kong,HKG,2022-09-03,,,,64.76,,,,72.53,83.32,,80.37,76.83,,,,,,,51.49,,,71.99,,,,,24.8,,
Hong Kong,HKG,2022-09-04,,,,64.93,,,,72.7,83.49,,80.55,77,,,,,,,51.57,,,72.11,,,,,25.02,,
Hong Kong,HKG,2022-09-05,,,,65.09,,,,72.89,83.68,,80.84,77.38,,,,,,,51.94,,,72.53,,,,,25.19,,
Hong Kong,HKG,2022-09-06,,,,65.24,,,,73.06,83.86,,81.12,77.7,,,,,,,52.32,,,72.89,,,,,25.35,,
Hong Kong,HKG,2022-09-07,,,,65.4,,,,73.23,84.04,,81.37,77.96,,,,,,,52.63,,,73.18,,,,,25.49,,
Hong Kong,HKG,2022-09-08,,,,65.58,,,,73.44,84.25,,81.63,78.23,,,,,,,52.99,,,73.48,,,,,25.64,,
Hong Kong,HKG,2022-09-09,,,,65.8,,,,73.69,84.53,,81.94,78.52,,,,,,,53.28,,,73.78,,,,,26.02,,
Hong Kong,HKG,2022-09-10,,,,66.06,,,,73.97,84.81,,82.2,78.72,,,,,,,53.42,,,73.94,,,,,26.45,,
Hong Kong,HKG,2022-09-11,,,,66.25,,,,74.2,85.04,,82.41,78.88,,,,,,,53.5,,,74.05,,,,,26.72,,
Hong Kong,HKG,2022-09-12,,,,66.41,,,,74.34,85.2,,82.56,79.02,,,,,,,53.61,,,74.17,,,,,26.89,,
Hong Kong,HKG,2022-09-13,,,,66.63,,,,74.59,85.46,,82.89,79.41,,,,,,,54.04,,,74.63,,,,,27.07,,
Hong Kong,HKG,2022-09-14,,,,66.79,,,,74.8,85.68,,83.14,79.69,,,,,,,54.4,,,74.95,,,,,27.21,,
Hong Kong,HKG,2022-09-15,,,,66.96,,,,75,85.89,,83.39,79.97,,,,,,,54.8,,,75.3,,,,,27.38,,
Hong Kong,HKG,2022-09-16,,,,67.14,,,,75.25,86.15,,83.64,80.25,,,,,,,55.15,,,75.64,,,,,27.83,,
Hong Kong,HKG,2022-09-17,,,,67.36,,,,75.51,86.41,,83.89,80.47,,,,,,,55.43,,,75.89,,,,,28.42,,
Hong Kong,HKG,2022-09-18,,,,67.51,,,,75.68,86.56,,84.03,80.58,,,,,,,55.51,,,75.99,,,,,28.67,,
Hong Kong,HKG,2022-09-19,,,,67.66,,,,75.86,86.74,,84.25,80.84,,,,,,,55.86,,,76.31,,,,,28.86,,
Hong Kong,HKG,2022-09-20,,,,67.78,,,,76.01,86.89,,84.41,81.05,,,,,,,56.16,,,76.58,,,,,29.02,,
Hong Kong,HKG,2022-09-21,,,,67.89,,,,76.14,87.02,,84.57,81.22,,,,,,,56.44,,,76.8,,,,,29.16,,
Hong Kong,HKG,2022-09-22,,,,68.02,,,,76.29,87.16,,84.72,81.41,,,,,,,56.73,,,77.03,,,,,29.38,,
Hong Kong,HKG,2022-09-23,,,,68.16,,,,76.46,87.34,,84.89,81.6,,,,,,,57.04,,,77.27,,,,,29.83,,
Hong Kong,HKG,2022-09-24,,,,68.33,,,,76.66,87.52,,85.04,81.75,,,,,,,57.28,,,77.46,,,,,30.4,,
Hong Kong,HKG,2022-09-25,,,,68.44,,,,76.77,87.63,,85.13,81.82,,,,,,,57.36,,,77.53,,,,,30.64,,
Hong Kong,HKG,2022-09-26,,,,68.55,,,,76.9,87.75,,85.26,81.98,,,,,,,57.63,,,77.76,,,,,30.81,,
Hong Kong,HKG,2022-09-27,,,,68.65,,,,77,87.85,,85.37,82.13,,,,,,,57.95,,,77.98,,,,,30.99,,
Hong Kong,HKG,2022-09-28,,,,68.75,,,,77.11,87.96,,85.48,82.26,,,,,,,58.22,,,78.16,,,,,31.18,,
Hong Kong,HKG,2022-09-29,,,,68.86,,,,77.24,88.08,,85.59,82.4,,,,,,,58.48,,,78.34,,,,,31.41,,
Hong Kong,HKG,2022-09-30,,,,69.1,,,,77.53,88.34,,85.81,82.66,,,,,,,58.77,,,78.61,,,,,32.05,,
Hong Kong,HKG,2022-10-01,,,,69.41,,,,77.85,88.56,,85.99,82.81,,,,,,,58.89,,,78.76,,,,,32.67,,
Hong Kong,HKG,2022-10-02,,,,69.61,,,,78.04,88.7,,86.1,82.92,,,,,,,58.97,,,78.86,,,,,33.04,,
Hong Kong,HKG,2022-10-03,,,,69.82,,,,78.27,88.89,,86.29,83.17,,,,,,,59.25,,,79.15,,,,,33.48,,
Hong Kong,HKG,2022-10-04,,,,69.94,,,,78.37,88.96,,86.35,83.21,,,,,,,59.32,,,79.21,,,,,33.7,,
Hong Kong,HKG,2022-10-05,,,,70.07,,,,78.5,89.06,,86.46,83.35,,,,,,,59.55,,,79.43,,,,,33.87,,
Hong Kong,HKG,2022-10-06,,,,70.18,,,,78.61,89.14,,86.55,83.47,,,,,,,59.82,,,79.6,,,,,34.05,,
Hong Kong,HKG,2022-10-07,,,,70.28,,,,78.73,89.24,,86.64,83.59,,,,,,,60.05,,,79.78,,,,,34.34,,
Hong Kong,HKG,2022-10-08,,,,70.4,,,,78.84,89.34,,86.72,83.68,,,,,,,60.19,,,79.9,,,,,34.78,,
Hong Kong,HKG,2022-10-09,,,,70.47,,,,78.91,89.38,,86.76,83.71,,,,,,,60.24,,,79.94,,,,,34.95,,
Hong Kong,HKG,2022-10-10,,,,70.55,,,,78.98,89.45,,86.83,83.82,,,,,,,60.42,,,80.08,,,,,35.09,,
Hong Kong,HKG,2022-10-11,,,,70.62,,,,79.05,89.51,,86.9,83.91,,,,,,,60.6,,,80.21,,,,,35.22,,
Hong Kong,HKG,2022-10-12,,,,70.68,,,,79.11,89.56,,86.95,83.98,,,,,,,60.76,,,80.33,,,,,35.33,,
Hong Kong,HKG,2022-10-13,,,,70.75,,,,79.18,89.62,,87.01,84.06,,,,,,,60.94,,,80.45,,,,,35.44,,
Hong Kong,HKG,2022-10-14,,,,70.81,,,,79.26,89.68,,87.07,84.13,,,,,,,61.09,,,80.56,,,,,35.64,,
Hong Kong,HKG,2022-10-15,,,,70.89,,,,79.34,89.74,,87.13,84.19,,,,,,,61.22,,,80.64,,,,,35.91,,
Hong Kong,HKG,2022-10-16,,,,70.94,,,,79.39,89.78,,87.16,84.22,,,,,,,61.26,,,80.67,,,,,36.02,,
Hong Kong,HKG,2022-10-17,,,,71,,,,79.45,89.82,,87.21,84.29,,,,,,,61.39,,,80.78,,,,,36.11,,
Hong Kong,HKG,2022-10-18,,,,71.05,,,,79.5,89.86,,87.25,84.35,,,,,,,61.52,,,80.86,,,,,36.19,,
Hong Kong,HKG,2022-10-19,,,,71.1,,,,79.55,89.9,,87.29,84.41,,,,,,,61.65,,,80.96,,,,,36.28,,
Hong Kong,HKG,2022-10-20,,,,71.15,,,,79.6,89.94,,87.34,84.47,,,,,,,61.79,,,81.05,,,,,36.36,,
Hong Kong,HKG,2022-10-21,,,,71.2,,,,79.66,89.99,,87.39,84.53,,,,,,,61.91,,,81.13,,,,,36.49,,
Hong Kong,HKG,2022-10-22,,,,71.26,,,,79.73,90.04,,87.43,84.57,,,,,,,62,,,81.19,,,,,36.68,,
Hong Kong,HKG,2022-10-23,,,,71.3,,,,79.76,90.06,,87.45,84.6,,,,,,,62.04,,,81.22,,,,,36.77,,
Hong Kong,HKG,2022-10-24,,,,71.35,,,,79.81,90.1,,87.49,84.65,,,,,,,62.16,,,81.31,,,,,36.84,,
Hong Kong,HKG,2022-10-25,,,,71.39,,,,79.85,90.14,,87.53,84.7,,,,,,,62.29,,,81.39,,,,,36.89,,
Hong Kong,HKG,2022-10-26,,,,71.43,,,,79.89,90.17,,87.57,84.75,,,,,,,62.42,,,81.47,,,,,36.96,,
Hong Kong,HKG,2022-10-27,,,,71.47,,,,79.93,90.2,,87.6,84.8,,,,,,,62.55,,,81.54,,,,,37.01,,
Hong Kong,HKG,2022-10-28,,,,71.51,,,,79.99,90.25,,87.65,84.85,,,,,,,62.68,,,81.63,,,,,37.13,,
Hong Kong,HKG,2022-10-29,,,,71.56,,,,80.04,90.29,,87.69,84.89,,,,,,,62.75,,,81.68,,,,,37.3,,
Hong Kong,HKG,2022-10-30,,,,71.6,,,,80.07,90.32,,87.71,84.91,,,,,,,62.78,,,81.7,,,,,37.37,,
Hong Kong,HKG,2022-10-31,,,,71.64,,,,80.11,90.35,,87.75,84.96,,,,,,,62.89,,,81.78,,,,,37.42,,
Hong Kong,HKG,2022-11-01,,,,71.68,,,,80.15,90.38,,87.78,85.01,,,,,,,62.99,,,81.84,,,,,37.48,,
