Entity,Code,Year,Birth rate,Month with peak value
Australia,AUS,1921,25.070463,
Australia,AUS,1922,24.919743,
Australia,AUS,1923,23.988203,
Australia,AUS,1924,23.434467,
Australia,AUS,1925,23.090712,
Australia,AUS,1926,22.181227,
Australia,AUS,1927,21.828491,
Australia,AUS,1928,21.460918,
Australia,AUS,1929,20.381004,
Australia,AUS,1930,19.961052,
Australia,AUS,1931,18.235384,
Australia,AUS,1932,16.922365,
Australia,AUS,1933,16.841515,
Australia,AUS,1934,16.44455,
Australia,AUS,1935,16.600792,
Australia,AUS,1936,17.178246,
Australia,AUS,1937,17.487328,
Australia,AUS,1938,17.520687,
Australia,AUS,1939,17.710457,
Australia,AUS,1940,18.026264,
Australia,AUS,1941,18.999765,
Australia,AUS,1942,19.117384,
Australia,AUS,1943,20.696074,
Australia,AUS,1944,21.069567,
Australia,AUS,1945,21.825392,
Australia,AUS,1946,23.727512,
Australia,AUS,1947,24.232134,
Australia,AUS,1948,23.268166,
Australia,AUS,1949,23.19881,
Australia,AUS,1950,23.679127,
Australia,AUS,1951,23.273787,
Australia,AUS,1952,23.6286,
Australia,AUS,1953,23.16217,
Australia,AUS,1954,22.70792,
Australia,AUS,1955,22.822554,
Australia,AUS,1956,22.761618,
Australia,AUS,1957,23.099445,
Australia,AUS,1958,22.824429,
Australia,AUS,1959,22.79457,
Australia,AUS,1960,22.639528,
Australia,AUS,1961,23.07683,
Australia,AUS,1962,22.34027,3
Australia,AUS,1963,21.799719,9
Australia,AUS,1964,20.787561,3
Australia,AUS,1965,19.826256,9
Australia,AUS,1966,19.489773,9
Australia,AUS,1967,19.585781,9
Australia,AUS,1968,20.222467,9
Australia,AUS,1969,20.600578,9
Australia,AUS,1970,20.774914,12
Australia,AUS,1971,21.594065,2
Australia,AUS,1972,20.082956,3
Australia,AUS,1973,18.466791,3
Australia,AUS,1974,18.000843,3
Australia,AUS,1975,16.850145,2
Australia,AUS,1976,16.277567,3
Australia,AUS,1977,16.087337,3
Australia,AUS,1978,15.754555,3
Australia,AUS,1979,15.465474,3
Australia,AUS,1980,15.503508,5
Australia,AUS,1981,16.045004,3
Australia,AUS,1982,15.859823,3
Australia,AUS,1983,15.894623,3
Australia,AUS,1984,15.643819,3
Australia,AUS,1985,15.562446,3
Australia,AUS,1986,15.341569,9
Australia,AUS,1987,15.13522,3
Australia,AUS,1988,15.332021,9
Australia,AUS,1989,15.275287,9
Australia,AUS,1990,15.521218,9
Australia,AUS,1991,15.041634,4
Australia,AUS,1992,15.205834,9
Australia,AUS,1993,14.898654,9
Australia,AUS,1994,14.8005295,3
Australia,AUS,1995,14.532887,3
Australia,AUS,1996,14.238344,9
Australia,AUS,1997,13.946154,9
Australia,AUS,1998,13.696836,9
Australia,AUS,1999,13.70642,9
Australia,AUS,2000,13.530565,9
Australia,AUS,2001,13.145612,9
Australia,AUS,2002,13.08416,9
Australia,AUS,2003,12.954248,9
Australia,AUS,2004,12.837021,9
Australia,AUS,2005,13.422846,9
Australia,AUS,2006,13.607216,9
Australia,AUS,2007,14.088467,3
Australia,AUS,2008,13.976873,9
Australia,AUS,2009,13.806255,9
Australia,AUS,2010,13.593349,3
Australia,AUS,2011,13.516311,3
Australia,AUS,2012,13.697031,3
Australia,AUS,2013,13.323882,2
Australia,AUS,2014,13.213746,2
Australia,AUS,2015,12.860574,9
Australia,AUS,2016,12.878443,3
Australia,AUS,2017,12.270583,3
Australia,AUS,2018,11.968048,2
Australia,AUS,2019,11.727481,5
Australia,AUS,2020,11.183255,3
Australia,AUS,2021,12.078085,3
Austria,AUT,1947,18.602758,1
Austria,AUT,1948,17.701601,2
Austria,AUT,1949,16.31931,2
Austria,AUT,1950,15.545829,3
Austria,AUT,1951,14.818016,2
Austria,AUT,1952,14.873703,4
Austria,AUT,1953,14.847516,3
Austria,AUT,1954,14.99352,2
Austria,AUT,1955,15.636005,2
Austria,AUT,1956,16.669212,2
Austria,AUT,1957,17.068914,4
Austria,AUT,1958,17.167406,3
Austria,AUT,1959,17.773748,2
Austria,AUT,1960,17.917093,2
Austria,AUT,1961,18.625237,3
Austria,AUT,1962,18.74934,2
Austria,AUT,1963,18.852436,3
Austria,AUT,1964,18.591925,3
Austria,AUT,1965,17.92845,2
Austria,AUT,1966,17.630543,2
Austria,AUT,1967,17.336525,2
Austria,AUT,1968,17.037268,2
Austria,AUT,1969,16.34653,2
Austria,AUT,1970,15.067188,3
Austria,AUT,1971,14.512092,3
Austria,AUT,1972,13.834503,2
Austria,AUT,1973,12.961065,2
Austria,AUT,1974,12.813478,3
Austria,AUT,1975,12.352221,3
Austria,AUT,1976,11.561582,1
Austria,AUT,1977,11.316887,3
Austria,AUT,1978,11.2828245,2
Austria,AUT,1979,11.440228,4
Austria,AUT,1980,12.046152,9
Austria,AUT,1981,12.440326,2
Austria,AUT,1982,12.509944,9
Austria,AUT,1983,11.91826,7
Austria,AUT,1984,11.808461,7
Austria,AUT,1985,11.565803,7
Austria,AUT,1986,11.497265,9
Austria,AUT,1987,11.426336,7
Austria,AUT,1988,11.625341,9
Austria,AUT,1989,11.689207,7
Austria,AUT,1990,11.831194,7
Austria,AUT,1991,12.270513,9
Austria,AUT,1992,12.219451,9
Austria,AUT,1993,12.081174,9
Austria,AUT,1994,11.656614,2
Austria,AUT,1995,11.163964,7
Austria,AUT,1996,11.168159,7
Austria,AUT,1997,10.55322,6
Austria,AUT,1998,10.19225,9
Austria,AUT,1999,9.789929,9
Austria,AUT,2000,9.782143,9
Austria,AUT,2001,9.409222,9
Austria,AUT,2002,9.727354,9
Austria,AUT,2003,9.501218,7
Austria,AUT,2004,9.699399,9
Austria,AUT,2005,9.534867,9
Austria,AUT,2006,9.440171,9
Austria,AUT,2007,9.206504,9
Austria,AUT,2008,9.359187,9
Austria,AUT,2009,9.159681,9
Austria,AUT,2010,9.428391,9
Austria,AUT,2011,9.326201,9
Austria,AUT,2012,9.389932,7
Austria,AUT,2013,9.3863535,9
Austria,AUT,2014,9.606531,9
Austria,AUT,2015,9.829969,9
Austria,AUT,2016,10.077879,9
Austria,AUT,2017,9.989806,7
Austria,AUT,2018,9.695912,7
Austria,AUT,2019,9.590061,7
Austria,AUT,2020,9.392858,7
Austria,AUT,2021,9.636618,9
Austria,AUT,2022,9.2025175,9
Austria,AUT,2023,8.523596,7
Belarus,BLR,1959,25.523142,1
Belarus,BLR,1960,24.531324,
Belarus,BLR,1961,23.463192,
Belarus,BLR,1962,22.075666,
Belarus,BLR,1963,20.477215,
Belarus,BLR,1964,18.86083,1
Belarus,BLR,1965,17.759745,1
Belarus,BLR,1966,17.555414,4
Belarus,BLR,1967,16.734127,1
Belarus,BLR,1968,16.439617,1
Belarus,BLR,1969,15.93595,1
Belarus,BLR,1970,16.280996,4
Belarus,BLR,1971,16.4372,5
Belarus,BLR,1972,16.167633,4
Belarus,BLR,1973,15.723443,6
Belarus,BLR,1974,15.854357,5
Belarus,BLR,1975,15.712487,5
Belarus,BLR,1976,15.767046,7
Belarus,BLR,1977,15.786543,5
Belarus,BLR,1978,15.912937,5
Belarus,BLR,1979,15.921576,4
Belarus,BLR,1980,16.09338,5
Belarus,BLR,1981,16.330927,8
Belarus,BLR,1982,16.357796,12
Belarus,BLR,1983,17.698036,7
Belarus,BLR,1984,17.09504,7
Belarus,BLR,1985,16.619316,4
Belarus,BLR,1986,17.184092,7
Belarus,BLR,1987,16.223333,10
Belarus,BLR,1988,16.17287,5
Belarus,BLR,1989,15.1343975,5
Belarus,BLR,1990,13.953217,1
Belarus,BLR,1991,12.957422,
Belarus,BLR,1992,12.545585,
Belarus,BLR,1993,11.471948,
Belarus,BLR,1994,10.797437,
Belarus,BLR,1995,9.912417,
Belarus,BLR,1996,9.419067,
Belarus,BLR,1997,8.839234,1
Belarus,BLR,1998,9.183052,1
Belarus,BLR,1999,9.250903,1
Belarus,BLR,2000,9.364576,1
Belarus,BLR,2001,9.212217,1
Belarus,BLR,2002,8.959716,1
Belarus,BLR,2003,9.001844,1
Belarus,BLR,2004,9.1087055,1
Belarus,BLR,2005,9.310283,1
Belarus,BLR,2006,10.041571,8
Belarus,BLR,2007,10.815828,7
Belarus,BLR,2008,11.300592,7
Belarus,BLR,2009,11.484519,7
Belarus,BLR,2010,11.37018,6
Belarus,BLR,2011,11.512951,7
Belarus,BLR,2012,12.239895,8
Belarus,BLR,2013,12.468868,7
Belarus,BLR,2014,12.516644,7
Belarus,BLR,2015,12.548409,7
Belarus,BLR,2016,12.3986845,7
Belarus,BLR,2017,10.789422,
Belarus,BLR,2018,9.907395,
Belgium,BEL,1841,33.177162,
Belgium,BEL,1842,32.12747,
Belgium,BEL,1843,31.39442,
Belgium,BEL,1844,31.400337,
Belgium,BEL,1845,31.826754,
Belgium,BEL,1846,27.589905,
Belgium,BEL,1847,27.244858,
Belgium,BEL,1848,27.78785,
Belgium,BEL,1849,30.647823,
Belgium,BEL,1850,30.1863,
Belgium,BEL,1851,30.582182,
Belgium,BEL,1852,30.362545,
Belgium,BEL,1853,28.628622,
Belgium,BEL,1854,29.397043,
Belgium,BEL,1855,27.97104,
Belgium,BEL,1856,29.832912,
Belgium,BEL,1857,31.662941,
Belgium,BEL,1858,31.821733,
Belgium,BEL,1859,32.640858,
Belgium,BEL,1860,31.301575,
Belgium,BEL,1861,31.590893,
Belgium,BEL,1862,30.960857,
Belgium,BEL,1863,32.813755,
Belgium,BEL,1864,32.59512,
Belgium,BEL,1865,32.473007,
Belgium,BEL,1866,32.653786,
Belgium,BEL,1867,32.549965,
Belgium,BEL,1868,31.990793,
Belgium,BEL,1869,32.187496,
Belgium,BEL,1870,33.045795,
Belgium,BEL,1871,31.591728,
Belgium,BEL,1872,33.215214,
Belgium,BEL,1873,33.559807,
Belgium,BEL,1874,33.812,
Belgium,BEL,1875,33.69215,
Belgium,BEL,1876,33.605328,
Belgium,BEL,1877,32.887844,
Belgium,BEL,1878,32.093197,
Belgium,BEL,1879,32.135494,
Belgium,BEL,1880,31.339148,
Belgium,BEL,1881,31.7708,
Belgium,BEL,1882,31.609253,
Belgium,BEL,1883,30.935503,
Belgium,BEL,1884,31.030397,
Belgium,BEL,1885,30.442146,
Belgium,BEL,1886,30.152637,
Belgium,BEL,1887,29.971022,
Belgium,BEL,1888,29.693758,
Belgium,BEL,1889,29.755888,
Belgium,BEL,1890,29.317526,
Belgium,BEL,1891,29.967737,
Belgium,BEL,1892,28.99445,
Belgium,BEL,1893,29.704239,
Belgium,BEL,1894,29.18068,
Belgium,BEL,1895,29.359917,
Belgium,BEL,1896,29.975294,
Belgium,BEL,1897,30.021461,
Belgium,BEL,1898,29.644968,
Belgium,BEL,1899,29.824717,
Belgium,BEL,1900,29.45456,2
Belgium,BEL,1901,30.115086,2
Belgium,BEL,1902,29.103792,2
Belgium,BEL,1903,28.231377,3
Belgium,BEL,1904,27.84257,3
Belgium,BEL,1905,26.916147,2
Belgium,BEL,1906,26.493002,3
Belgium,BEL,1907,26.072128,2
Belgium,BEL,1908,25.635807,2
Belgium,BEL,1909,24.380638,2
Belgium,BEL,1910,24.175655,2
Belgium,BEL,1911,23.33141,2
Belgium,BEL,1912,23.096386,2
Belgium,BEL,1913,22.896563,3
Belgium,BEL,1914,20.61073,12
Belgium,BEL,1919,16.956686,10
Belgium,BEL,1920,22.47422,2
Belgium,BEL,1921,22.239317,3
Belgium,BEL,1922,20.700233,1
Belgium,BEL,1923,20.769957,2
Belgium,BEL,1924,20.245317,3
Belgium,BEL,1925,20.063751,3
Belgium,BEL,1926,19.334398,2
Belgium,BEL,1927,18.58143,5
Belgium,BEL,1928,18.673906,3
Belgium,BEL,1929,18.441174,2
Belgium,BEL,1930,18.99124,2
Belgium,BEL,1931,18.490717,3
Belgium,BEL,1932,17.911694,2
Belgium,BEL,1933,16.7058,2
Belgium,BEL,1934,16.238823,2
Belgium,BEL,1935,15.545316,2
Belgium,BEL,1936,15.407193,3
Belgium,BEL,1937,15.4681015,5
Belgium,BEL,1938,16.008577,5
Belgium,BEL,1939,15.522102,2
Belgium,BEL,1940,13.491583,2
Belgium,BEL,1941,12.088337,5
Belgium,BEL,1942,13.068708,3
Belgium,BEL,1943,14.852988,5
Belgium,BEL,1944,15.149837,5
Belgium,BEL,1945,15.547507,6
Belgium,BEL,1946,18.181948,5
Belgium,BEL,1947,17.749292,2
Belgium,BEL,1948,17.671387,7
Belgium,BEL,1949,17.278227,2
Belgium,BEL,1950,16.94422,2
Belgium,BEL,1951,16.475853,2
Belgium,BEL,1952,16.839598,2
Belgium,BEL,1953,16.758177,2
Belgium,BEL,1954,16.947983,5
Belgium,BEL,1955,16.92952,5
Belgium,BEL,1956,16.956484,3
Belgium,BEL,1957,17.164694,6
Belgium,BEL,1958,17.308357,3
Belgium,BEL,1959,17.553427,4
Belgium,BEL,1960,17.051891,5
Belgium,BEL,1961,17.35791,2
Belgium,BEL,1962,16.874557,5
Belgium,BEL,1963,17.217335,4
Belgium,BEL,1964,17.286953,4
Belgium,BEL,1965,16.593353,4
Belgium,BEL,1966,16.02574,4
Belgium,BEL,1967,15.419074,5
Belgium,BEL,1968,14.898345,5
Belgium,BEL,1969,14.818559,5
Belgium,BEL,1970,14.794767,6
Belgium,BEL,1971,14.663298,4
Belgium,BEL,1972,14.078711,6
Belgium,BEL,1973,13.330996,6
Belgium,BEL,1974,12.7133465,5
Belgium,BEL,1975,12.283842,4
Belgium,BEL,1976,12.409846,6
Belgium,BEL,1977,12.478693,6
Belgium,BEL,1978,12.530651,5
Belgium,BEL,1979,12.635203,5
Belgium,BEL,1980,12.665127,4
Belgium,BEL,1981,12.576901,9
Belgium,BEL,1982,12.197667,4
Belgium,BEL,1983,11.873012,6
Belgium,BEL,1984,11.717193,7
Belgium,BEL,1985,11.551528,7
Belgium,BEL,1986,11.851919,6
Belgium,BEL,1987,11.866038,6
Belgium,BEL,1988,12.092314,3
Belgium,BEL,1989,12.182547,6
Belgium,BEL,1990,12.445886,5
Belgium,BEL,1991,12.626574,7
Belgium,BEL,1992,12.451826,2
Belgium,BEL,1993,12.004908,7
Belgium,BEL,1994,11.537607,6
Belgium,BEL,1995,11.407485,6
Belgium,BEL,1996,11.48238,7
Belgium,BEL,1997,11.428994,7
Belgium,BEL,1998,11.2141485,9
Belgium,BEL,1999,11.111343,9
Belgium,BEL,2000,11.221676,8
Belgium,BEL,2001,11.125385,7
Belgium,BEL,2002,10.789751,7
Belgium,BEL,2003,10.831029,7
Belgium,BEL,2004,11.122463,7
Belgium,BEL,2005,11.298199,9
Belgium,BEL,2006,11.549596,9
Belgium,BEL,2007,11.833255,8
Belgium,BEL,2008,12.008504,7
Belgium,BEL,2009,11.8407955,9
Belgium,BEL,2010,11.969604,9
Belgium,BEL,2011,11.703481,8
Belgium,BEL,2012,11.565273,7
Belgium,BEL,2013,11.28092,7
Belgium,BEL,2014,11.184173,7
Belgium,BEL,2015,10.883973,7
Belgium,BEL,2016,10.77928,9
Belgium,BEL,2017,10.546167,8
Belgium,BEL,2018,10.382451,7
Belgium,BEL,2019,10.276252,7
Belgium,BEL,2020,9.926115,7
Belgium,BEL,2021,10.24445,9
Belgium,BEL,2022,9.822772,9
Belgium,BEL,2023,9.436122,8
Bulgaria,BGR,1947,24.213575,2
Bulgaria,BGR,1948,24.83032,2
Bulgaria,BGR,1949,24.894716,2
Bulgaria,BGR,1950,25.346516,2
Bulgaria,BGR,1951,20.983362,1
Bulgaria,BGR,1952,21.005398,3
Bulgaria,BGR,1953,20.735762,3
Bulgaria,BGR,1954,20.110699,3
Bulgaria,BGR,1955,20.100494,3
Bulgaria,BGR,1956,19.546589,3
Bulgaria,BGR,1957,18.51894,3
Bulgaria,BGR,1958,17.984661,3
Bulgaria,BGR,1959,17.63059,2
Bulgaria,BGR,1960,17.897207,3
Bulgaria,BGR,1961,17.446926,3
Bulgaria,BGR,1962,16.818832,2
Bulgaria,BGR,1963,16.434113,3
Bulgaria,BGR,1964,16.152985,3
Bulgaria,BGR,1965,15.388597,4
Bulgaria,BGR,1966,14.943973,3
Bulgaria,BGR,1967,15.0323925,3
Bulgaria,BGR,1968,16.966059,9
Bulgaria,BGR,1969,17.018194,3
Bulgaria,BGR,1970,16.38759,4
Bulgaria,BGR,1971,15.900228,4
Bulgaria,BGR,1972,15.336699,4
Bulgaria,BGR,1973,16.248709,12
Bulgaria,BGR,1974,17.242985,1
Bulgaria,BGR,1975,16.59926,5
Bulgaria,BGR,1976,16.595322,5
Bulgaria,BGR,1977,16.12146,3
Bulgaria,BGR,1978,15.459124,4
Bulgaria,BGR,1979,15.367304,5
Bulgaria,BGR,1980,14.485312,5
Bulgaria,BGR,1981,14.015318,6
Bulgaria,BGR,1982,13.948644,6
Bulgaria,BGR,1983,13.783972,8
Bulgaria,BGR,1984,13.678575,5
Bulgaria,BGR,1985,13.273491,8
Bulgaria,BGR,1986,13.414144,7
Bulgaria,BGR,1987,13.010118,7
Bulgaria,BGR,1988,13.08243,7
Bulgaria,BGR,1989,12.49454,6
Bulgaria,BGR,1990,11.846088,1
Bulgaria,BGR,1991,10.949779,7
Bulgaria,BGR,1992,10.333664,6
Bulgaria,BGR,1993,9.944925,7
Bulgaria,BGR,1994,9.410713,6
Bulgaria,BGR,1995,8.578813,8
Bulgaria,BGR,1996,8.671487,7
Bulgaria,BGR,1997,7.7657237,5
Bulgaria,BGR,1998,7.9934206,7
Bulgaria,BGR,1999,8.924695,7
Bulgaria,BGR,2000,9.168793,7
Bulgaria,BGR,2001,8.55853,7
Bulgaria,BGR,2002,8.4268055,9
Bulgaria,BGR,2003,8.599038,7
Bulgaria,BGR,2004,8.9868,7
Bulgaria,BGR,2005,9.202241,8
Bulgaria,BGR,2006,9.647491,7
Bulgaria,BGR,2007,9.89536,7
Bulgaria,BGR,2008,10.276846,9
Bulgaria,BGR,2009,10.776584,9
Bulgaria,BGR,2010,10.113489,7
Bulgaria,BGR,2011,9.559651,7
Bulgaria,BGR,2012,9.403121,9
Bulgaria,BGR,2013,9.139535,9
Bulgaria,BGR,2014,9.327551,7
Bulgaria,BGR,2015,9.15691,7
Bulgaria,BGR,2016,9.083847,9
Bulgaria,BGR,2017,9.005384,7
Bulgaria,BGR,2018,8.822239,7
Bulgaria,BGR,2019,8.7911,7
Bulgaria,BGR,2020,8.4997835,7
Bulgaria,BGR,2021,8.483734,9
Canada,CAN,1921,29.501408,3
Canada,CAN,1922,28.51636,3
Canada,CAN,1923,26.821198,3
Canada,CAN,1924,26.92453,3
Canada,CAN,1925,26.270834,3
Canada,CAN,1926,24.810268,4
Canada,CAN,1927,24.512785,4
Canada,CAN,1928,24.29181,3
Canada,CAN,1929,23.68069,5
Canada,CAN,1930,24.047579,3
Canada,CAN,1931,23.350145,4
Canada,CAN,1932,22.557089,3
Canada,CAN,1933,21.074896,4
Canada,CAN,1934,20.702501,4
Canada,CAN,1935,20.514849,4
Canada,CAN,1936,20.220846,3
Canada,CAN,1937,20.026531,5
Canada,CAN,1938,20.674637,4
Canada,CAN,1939,20.47247,3
Canada,CAN,1940,21.578226,7
Canada,CAN,1941,22.30992,4
Canada,CAN,1942,23.510704,5
Canada,CAN,1943,24.181461,5
Canada,CAN,1944,23.937275,6
Canada,CAN,1945,24.037943,6
Canada,CAN,1946,27.135565,7
Canada,CAN,1947,28.90184,6
Canada,CAN,1948,27.370626,4
Canada,CAN,1949,27.516579,5
Canada,CAN,1950,27.3665,6
Canada,CAN,1951,27.431366,5
Canada,CAN,1952,28.276579,6
Canada,CAN,1953,28.441805,6
Canada,CAN,1954,28.867243,6
Canada,CAN,1955,28.510447,4
Canada,CAN,1956,28.291576,6
Canada,CAN,1957,28.599394,5
Canada,CAN,1958,27.82118,5
Canada,CAN,1959,27.6576,6
Canada,CAN,1960,27.0048,9
Canada,CAN,1961,26.284988,4
Canada,CAN,1962,25.458117,9
Canada,CAN,1963,24.781261,5
Canada,CAN,1964,23.65467,6
Canada,CAN,1965,21.460043,6
Canada,CAN,1966,19.510424,4
Canada,CAN,1967,18.326029,5
Canada,CAN,1968,17.7042,5
Canada,CAN,1969,17.697945,5
Canada,CAN,1970,17.561804,4
Canada,CAN,1971,16.700119,3
Canada,CAN,1972,15.723052,5
Canada,CAN,1973,15.360218,5
Canada,CAN,1974,15.481684,9
Canada,CAN,1975,15.639421,9
Canada,CAN,1976,15.452108,6
Canada,CAN,1977,15.321892,3
Canada,CAN,1978,15.0504465,5
Canada,CAN,1979,15.200811,5
Canada,CAN,1980,15.220345,9
Canada,CAN,1981,15.054585,4
Canada,CAN,1982,14.944415,9
Canada,CAN,1983,14.806578,5
Canada,CAN,1984,14.795384,9
Canada,CAN,1985,14.607951,4
Canada,CAN,1986,14.361197,4
Canada,CAN,1987,14.077362,4
Canada,CAN,1988,14.160789,9
Canada,CAN,1989,14.531517,6
Canada,CAN,1990,14.762654,5
Canada,CAN,1991,14.455012,4
Canada,CAN,1992,14.144174,4
Canada,CAN,1993,13.622699,4
Canada,CAN,1994,13.360231,6
Canada,CAN,1995,12.973692,5
Canada,CAN,1996,12.438144,5
Canada,CAN,1997,11.7192955,5
Canada,CAN,1998,11.406314,4
Canada,CAN,1999,11.141326,6
Canada,CAN,2000,10.739435,5
Canada,CAN,2001,10.823041,5
Canada,CAN,2002,10.549578,9
Canada,CAN,2003,10.649822,9
Canada,CAN,2004,10.61286,9
Canada,CAN,2005,10.673654,9
Canada,CAN,2006,10.955708,9
Canada,CAN,2007,11.253653,9
Canada,CAN,2008,11.441628,9
Canada,CAN,2009,11.403502,9
Canada,CAN,2010,11.168125,9
Canada,CAN,2011,11.063397,9
Canada,CAN,2012,11.072254,8
Canada,CAN,2013,10.908598,9
Canada,CAN,2014,10.903506,9
Canada,CAN,2015,10.758113,9
Canada,CAN,2016,10.675659,9
Canada,CAN,2017,10.391248,9
Canada,CAN,2018,10.18294,8
Canada,CAN,2019,9.995347,7
Canada,CAN,2020,9.548181,7
Canada,CAN,2021,9.712391,9
Canada,CAN,2022,9.113857,8
Canada,CAN,2023,8.896661,9
Chile,CHL,1992,21.020433,9
Chile,CHL,1993,20.458988,9
Chile,CHL,1994,19.993845,9
Chile,CHL,1995,19.135431,1
Chile,CHL,1996,18.793186,9
Chile,CHL,1997,18.205305,1
Chile,CHL,1998,17.776457,9
Chile,CHL,1999,17.122665,9
Chile,CHL,2000,16.816795,9
Chile,CHL,2001,16.45416,1
Chile,CHL,2002,15.842974,1
Chile,CHL,2003,15.394369,1
Chile,CHL,2004,14.957484,9
Chile,CHL,2005,14.831824,9
Chile,CHL,2006,14.714028,9
Chile,CHL,2007,15.14413,9
Chile,CHL,2008,15.364924,9
Chile,CHL,2009,15.551033,9
Chile,CHL,2010,15.291571,9
Chile,CHL,2011,14.938133,3
Chile,CHL,2012,14.56383,3
Chile,CHL,2013,14.327727,1
Chile,CHL,2014,14.721983,1
Chile,CHL,2015,14.214963,1
Chile,CHL,2016,13.346324,3
Chile,CHL,2017,12.528061,3
Chile,CHL,2018,12.59234,5
Chile,CHL,2019,11.859391,1
Chile,CHL,2020,10.937694,
Croatia,HRV,2001,9.543424,9
Croatia,HRV,2002,9.312609,9
Croatia,HRV,2003,9.213656,9
Croatia,HRV,2004,9.361472,9
Croatia,HRV,2005,9.85702,9
Croatia,HRV,2006,9.6106615,9
Croatia,HRV,2007,9.715762,9
Croatia,HRV,2008,10.146433,9
Croatia,HRV,2009,10.342879,9
Croatia,HRV,2010,10.077223,9
Croatia,HRV,2011,9.604127,9
Croatia,HRV,2012,9.768697,9
Croatia,HRV,2013,9.370457,9
Croatia,HRV,2014,9.316469,9
Croatia,HRV,2015,8.875615,9
Croatia,HRV,2016,8.957101,9
Croatia,HRV,2017,8.799612,9
Croatia,HRV,2018,8.998826,9
Croatia,HRV,2019,8.864748,9
Croatia,HRV,2020,8.832819,9
Czechia,CZE,1950,21.218512,3
Czechia,CZE,1951,20.717867,3
Czechia,CZE,1952,19.934246,4
Czechia,CZE,1953,18.927624,5
Czechia,CZE,1954,18.330328,5
Czechia,CZE,1955,17.924927,4
Czechia,CZE,1956,17.42895,5
Czechia,CZE,1957,16.550934,4
Czechia,CZE,1958,15.008689,3
Czechia,CZE,1959,13.589216,4
Czechia,CZE,1960,13.5350685,4
Czechia,CZE,1961,13.70946,4
Czechia,CZE,1962,13.9354725,4
Czechia,CZE,1963,15.49721,5
Czechia,CZE,1964,16.012785,4
Czechia,CZE,1965,15.221155,4
Czechia,CZE,1966,14.52428,4
Czechia,CZE,1967,14.20775,4
Czechia,CZE,1968,14.07601,4
Czechia,CZE,1969,14.644209,4
Czechia,CZE,1970,15.105448,4
Czechia,CZE,1971,15.728503,4
Czechia,CZE,1972,16.648354,6
Czechia,CZE,1973,18.410582,4
Czechia,CZE,1974,19.561367,4
Czechia,CZE,1975,19.190712,4
Czechia,CZE,1976,18.629448,3
Czechia,CZE,1977,17.964737,5
Czechia,CZE,1978,17.589264,4
Czechia,CZE,1979,16.839853,4
Czechia,CZE,1980,14.987931,4
Czechia,CZE,1981,14.052857,4
Czechia,CZE,1982,13.775409,4
Czechia,CZE,1983,13.345542,4
Czechia,CZE,1984,13.297621,3
Czechia,CZE,1985,13.191061,4
Czechia,CZE,1986,12.942988,4
Czechia,CZE,1987,12.708719,4
Czechia,CZE,1988,12.877615,3
Czechia,CZE,1989,12.454741,4
Czechia,CZE,1990,12.67265,3
Czechia,CZE,1991,12.559621,4
Czechia,CZE,1992,11.8077965,6
Czechia,CZE,1993,11.733604,6
Czechia,CZE,1994,10.324331,4
Czechia,CZE,1995,9.312481,3
Czechia,CZE,1996,8.777834,5
Czechia,CZE,1997,8.812714,5
Czechia,CZE,1998,8.814902,7
Czechia,CZE,1999,8.723245,6
Czechia,CZE,2000,8.876852,5
Czechia,CZE,2001,8.869532,4
Czechia,CZE,2002,9.067924,4
Czechia,CZE,2003,9.145887,7
Czechia,CZE,2004,9.526325,6
Czechia,CZE,2005,9.953224,6
Czechia,CZE,2006,10.284862,6
Czechia,CZE,2007,11.109495,7
Czechia,CZE,2008,11.545712,7
Czechia,CZE,2009,11.3794,7
Czechia,CZE,2010,11.219322,7
Czechia,CZE,2011,10.363372,6
Czechia,CZE,2012,10.336236,7
Czechia,CZE,2013,10.157635,7
Czechia,CZE,2014,10.488362,7
Czechia,CZE,2015,10.527515,7
Czechia,CZE,2016,10.70326,7
Czechia,CZE,2017,10.858265,7
Czechia,CZE,2018,10.814677,7
Czechia,CZE,2019,10.636979,7
Czechia,CZE,2020,10.439581,7
Czechia,CZE,2021,10.605406,7
Denmark,DNK,1835,32.08324,
Denmark,DNK,1836,30.783207,
Denmark,DNK,1837,30.264599,
Denmark,DNK,1838,30.016054,
Denmark,DNK,1839,29.164019,
Denmark,DNK,1840,30.585794,
Denmark,DNK,1841,29.952738,
Denmark,DNK,1842,30.312008,
Denmark,DNK,1843,30.028885,
Denmark,DNK,1844,30.595297,
Denmark,DNK,1845,30.831642,
Denmark,DNK,1846,30.273228,
Denmark,DNK,1847,30.844376,
Denmark,DNK,1848,30.939663,
Denmark,DNK,1849,31.306732,
Denmark,DNK,1850,31.81707,
Denmark,DNK,1851,30.439146,
Denmark,DNK,1852,33.586376,
Denmark,DNK,1853,31.898695,
Denmark,DNK,1854,33.056114,
Denmark,DNK,1855,32.13775,
Denmark,DNK,1856,32.640907,
Denmark,DNK,1857,33.139973,
Denmark,DNK,1858,33.420425,
Denmark,DNK,1859,33.842484,
Denmark,DNK,1860,32.84002,
Denmark,DNK,1861,31.867422,
Denmark,DNK,1862,31.03763,
Denmark,DNK,1863,31.111427,
Denmark,DNK,1864,30.18486,
Denmark,DNK,1865,31.408867,
Denmark,DNK,1866,32.279243,
Denmark,DNK,1867,30.501184,
Denmark,DNK,1868,31.208328,
