fips,name,category,metro
54093,"Tucker County, West Virginia",none,Nonmetro
54095,"Tyler County, West Virginia",none,Nonmetro
54097,"Upshur County, West Virginia",high,Nonmetro
54099,"Wayne County, West Virginia",high,Metro
54101,"Webster County, West Virginia",both,Nonmetro
54103,"Wetzel County, West Virginia",high,Nonmetro
54105,"Wirt County, West Virginia",none,Metro
54107,"Wood County, West Virginia",none,Metro
54109,"Wyoming County, West Virginia",high,Nonmetro
55001,"Adams County, Wisconsin",none,Nonmetro
55003,"Ashland County, Wisconsin",none,Nonmetro
55005,"Barron County, Wisconsin",none,Nonmetro
55007,"Bayfield County, Wisconsin",none,Nonmetro
55009,"Brown County, Wisconsin",none,Metro
55011,"Buffalo County, Wisconsin",none,Nonmetro
55013,"Burnett County, Wisconsin",none,Nonmetro
55015,"Calumet County, Wisconsin",none,Metro
55017,"Chippewa County, Wisconsin",none,Metro
55019,"Clark County, Wisconsin",none,Nonmetro
55021,"Columbia County, Wisconsin",none,Metro
55023,"Crawford County, Wisconsin",none,Nonmetro
55025,"Dane County, Wisconsin",none,Metro
55027,"Dodge County, Wisconsin",none,Nonmetro
55029,"Door County, Wisconsin",none,Nonmetro
55031,"Douglas County, Wisconsin",none,Metro
55033,"Dunn County, Wisconsin",none,Nonmetro
55035,"Eau Claire County, Wisconsin",none,Metro
55037,"Florence County, Wisconsin",none,Nonmetro
55039,"Fond du Lac County, Wisconsin",none,Metro
55041,"Forest County, Wisconsin",none,Nonmetro
55043,"Grant County, Wisconsin",none,Nonmetro
55045,"Green County, Wisconsin",none,Metro
55047,"Green Lake County, Wisconsin",none,Nonmetro
55049,"Iowa County, Wisconsin",none,Metro
55051,"Iron County, Wisconsin",none,Nonmetro
55053,"Jackson County, Wisconsin",none,Nonmetro
55055,"Jefferson County, Wisconsin",none,Nonmetro
55057,"Juneau County, Wisconsin",none,Nonmetro
55059,"Kenosha County, Wisconsin",none,Metro
55061,"Kewaunee County, Wisconsin",none,Metro
55063,"La Crosse County, Wisconsin",none,Metro
55065,"Lafayette County, Wisconsin",none,Nonmetro
55067,"Langlade County, Wisconsin",none,Nonmetro
55069,"Lincoln County, Wisconsin",none,Nonmetro
55071,"Manitowoc County, Wisconsin",none,Nonmetro
55073,"Marathon County, Wisconsin",none,Metro
55075,"Marinette County, Wisconsin",none,Nonmetro
55077,"Marquette County, Wisconsin",none,Nonmetro
55078,"Menominee County, Wisconsin",high,Nonmetro
55079,"Milwaukee County, Wisconsin",none,Metro
55081,"Monroe County, Wisconsin",none,Nonmetro
55083,"Oconto County, Wisconsin",none,Metro
55085,"Oneida County, Wisconsin",none,Nonmetro
55087,"Outagamie County, Wisconsin",none,Metro
55089,"Ozaukee County, Wisconsin",none,Metro
55091,"Pepin County, Wisconsin",none,Nonmetro
55093,"Pierce County, Wisconsin",none,Metro
55095,"Polk County, Wisconsin",none,Nonmetro
55097,"Portage County, Wisconsin",none,Nonmetro
55099,"Price County, Wisconsin",none,Nonmetro
55101,"Racine County, Wisconsin",none,Metro
55103,"Richland County, Wisconsin",none,Nonmetro
55105,"Rock County, Wisconsin",none,Metro
55107,"Rusk County, Wisconsin",none,Nonmetro
55109,"St. Croix County, Wisconsin",none,Metro
55111,"Sauk County, Wisconsin",none,Nonmetro
55113,"Sawyer County, Wisconsin",none,Nonmetro
55115,"Shawano County, Wisconsin",none,Nonmetro
55117,"Sheboygan County, Wisconsin",none,Metro
55119,"Taylor County, Wisconsin",none,Nonmetro
55121,"Trempealeau County, Wisconsin",none,Nonmetro
55123,"Vernon County, Wisconsin",none,Nonmetro
55125,"Vilas County, Wisconsin",none,Nonmetro
55127,"Walworth County, Wisconsin",none,Nonmetro
55129,"Washburn County, Wisconsin",none,Nonmetro
55131,"Washington County, Wisconsin",none,Metro
55133,"Waukesha County, Wisconsin",none,Metro
55135,"Waupaca County, Wisconsin",none,Nonmetro
55137,"Waushara County, Wisconsin",none,Nonmetro
55139,"Winnebago County, Wisconsin",none,Metro
55141,"Wood County, Wisconsin",none,Nonmetro
56001,"Albany County, Wyoming",high,Nonmetro
56003,"Big Horn County, Wyoming",none,Nonmetro
56005,"Campbell County, Wyoming",none,Nonmetro
56007,"Carbon County, Wyoming",none,Nonmetro
56009,"Converse County, Wyoming",none,Nonmetro
56011,"Crook County, Wyoming",none,Nonmetro
56013,"Fremont County, Wyoming",none,Nonmetro
56015,"Goshen County, Wyoming",none,Nonmetro
56017,"Hot Springs County, Wyoming",none,Nonmetro
56019,"Johnson County, Wyoming",none,Nonmetro
56021,"Laramie County, Wyoming",none,Metro
56023,"Lincoln County, Wyoming",none,Nonmetro
56025,"Natrona County, Wyoming",none,Metro
56027,"Niobrara County, Wyoming",high,Nonmetro
56029,"Park County, Wyoming",none,Nonmetro
56031,"Platte County, Wyoming",none,Nonmetro
56033,"Sheridan County, Wyoming",none,Nonmetro
56035,"Sublette County, Wyoming",none,Nonmetro
56037,"Sweetwater County, Wyoming",none,Nonmetro
56039,"Teton County, Wyoming",none,Nonmetro
56041,"Uinta County, Wyoming",none,Nonmetro
56043,"Washakie County, Wyoming",none,Nonmetro
56045,"Weston County, Wyoming",none,Nonmetro
02013,"Aleutians East Borough, Alaska",none,Nonmetro
02016,"Aleutians West Census Area, Alaska",none,Nonmetro
02020,"Anchorage Municipality, Alaska",none,Metro
02050,"Bethel Census Area, Alaska",high,Nonmetro
02060,"Bristol Bay Borough, Alaska",none,Nonmetro
02068,"Denali Borough, Alaska",none,Nonmetro
02070,"Dillingham Census Area, Alaska",none,Nonmetro
02090,"Fairbanks North Star Borough, Alaska",none,Metro
02100,"Haines Borough, Alaska",none,Nonmetro
02105,"Hoonah-Angoon Census Area, Alaska",none,Nonmetro
02110,"Juneau City and Borough, Alaska",none,Nonmetro
02122,"Kenai Peninsula Borough, Alaska",none,Nonmetro
02130,"Ketchikan Gateway Borough, Alaska",none,Nonmetro
02150,"Kodiak Island Borough, Alaska",none,Nonmetro
02158,"Kusilvak Census Area, Alaska",both,Nonmetro
02164,"Lake and Peninsula Borough, Alaska",none,Nonmetro
02170,"Matanuska-Susitna Borough, Alaska",none,Metro
02180,"Nome Census Area, Alaska",high,Nonmetro
02185,"North Slope Borough, Alaska",none,Nonmetro
02188,"Northwest Arctic Borough, Alaska",high,Nonmetro
02195,"Petersburg Borough, Alaska",none,Nonmetro
02198,"Prince of Wales-Hyder Census Area, Alaska",none,Nonmetro
02220,"Sitka City and Borough, Alaska",none,Nonmetro
02230,"Skagway Municipality, Alaska",none,Nonmetro
02240,"Southeast Fairbanks Census Area, Alaska",none,Nonmetro
02261,"Valdez-Cordova Census Area, Alaska",none,Nonmetro
02275,"Wrangell City and Borough, Alaska",none,Nonmetro
02282,"Yakutat City and Borough, Alaska",none,Nonmetro
02290,"Yukon-Koyukuk Census Area, Alaska",both,Nonmetro
